"","::1","DESKTOP-HJHNN36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","http://localhost/DW_00171342/user-profile-form.php","","","","","","Sun 12th Apr,2020 12:39 am"
"","::1","DESKTOP-HJHNN36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","http://localhost/DW_00171342/user-profile-form.php","","","","","","Sun 12th Apr,2020 12:41 am"
"","::1","DESKTOP-HJHNN36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","http://localhost/DW_00171342/user-profile-form.php","Sun 12th Apr,2020 12:43 am"
"","::1","DESKTOP-HJHNN36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","http://localhost/DW_00171342/user-profile-form.php","","","","Sun 12th Apr,2020 12:44 am"
"","::1","DESKTOP-HJHNN36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","http://localhost/DW_00171342/user-profile-form.php","Sun 12th Apr,2020 12:46 am"
"","::1","DESKTOP-HJHNN36","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36","http://localhost/DW_00171342/user-profile-form.php","","","","","","Sun 12th Apr,2020 12:46 am"
